split,task,seed,episode_id,method,task_success,intervention_magnitude,minimal_magnitude,correction_efficiency,overcorrection_ratio,damage,intent_preservation,boundary_error,query,success_probability,damage_probability,calibration_error,human_noise,overcorrection_bias,delay,ambiguity
combined_hard_shift,cup_handoff_pose,4,47,preference_only_objective,0,0.68947,0.65342,0.00000,0.05517,0,0.50494,0.03454,1,0.59264,0.05821,0.03264,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,full_minimum_intervention_learner,1,0.17399,0.43669,1.05733,0.00000,0,0.41536,0.62572,1,0.33699,0.03984,0.42301,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,minus_minimum_norm_objective,1,0.48913,0.43669,1.40228,0.12011,0,0.48018,0.06169,1,0.56273,0.05520,0.11727,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,minus_counterfactual_boundary,0,0.23556,0.43669,0.00000,0.00000,0,0.75246,0.88006,1,0.27255,0.03085,0.32745,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,minus_intent_preservation,1,0.21146,0.43669,1.19120,0.00000,0,0.35507,0.53369,1,0.33972,0.06454,0.30028,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,minus_human_effort_cost,1,0.21004,0.43669,1.15293,0.00000,0,0.42124,0.55031,1,0.34052,0.05073,0.31948,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,all_corrections_imitation,1,0.47201,0.43669,1.39231,0.08089,0,0.47882,0.09220,1,0.54907,0.06132,0.11093,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,0,preference_only_objective,0,0.14371,0.43669,0.00000,0.00000,0,0.38330,0.68459,1,0.28834,0.05300,0.27166,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,full_minimum_intervention_learner,1,0.51155,0.53038,1.43303,0.00000,0,0.68056,0.00899,1,0.63433,0.02743,0.12567,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,minus_minimum_norm_objective,0,1.04497,0.53038,0.00000,0.97021,0,0.62378,0.97277,1,0.58617,0.17297,0.09383,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,minus_counterfactual_boundary,1,0.47498,0.53038,1.32122,0.00000,0,0.68806,0.13462,1,0.54463,0.03472,0.05537,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,minus_intent_preservation,0,0.43194,0.53038,0.00000,0.00000,0,0.64872,0.15892,1,0.52745,0.04375,0.11255,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,minus_human_effort_cost,1,0.52804,0.53038,1.43856,0.00000,0,0.68815,0.01856,1,0.61472,0.03471,0.04528,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,all_corrections_imitation,1,1.00976,0.53038,1.00861,0.90383,0,0.62404,0.90750,1,0.58816,0.18962,0.07184,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,1,preference_only_objective,0,0.34138,0.53038,0.00000,0.00000,0,0.66492,0.33488,1,0.43785,0.03610,0.12215,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,full_minimum_intervention_learner,1,0.83927,0.71124,1.10921,0.18000,0,0.42050,0.13058,1,0.60818,0.05039,0.15182,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,minus_minimum_norm_objective,1,1.05886,0.71124,0.18886,0.48874,0,0.52208,0.76602,1,0.17121,0.09793,0.50879,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,minus_counterfactual_boundary,1,0.58275,0.71124,1.00421,0.00000,0,0.33168,0.23404,1,0.39951,0.05610,0.20049,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,minus_intent_preservation,0,0.88224,0.71124,0.00000,0.24041,0,0.39433,0.18959,1,0.57925,0.08588,0.06075,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,minus_human_effort_cost,0,1.00011,0.71124,0.00000,0.40613,0,0.42281,0.34670,1,0.57901,0.09211,0.08099,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,all_corrections_imitation,0,1.01726,0.71124,0.00000,0.43026,1,0.51815,0.74903,1,0.17562,0.10591,0.48438,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,2,preference_only_objective,1,0.68865,0.71124,1.06928,0.00000,0,0.41027,0.07117,0,0.53092,0.05138,0.02908,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,full_minimum_intervention_learner,0,0.68394,0.79795,0.00000,0.00000,0,0.37247,0.17537,1,0.45716,0.04185,0.30284,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,minus_minimum_norm_objective,1,0.90251,0.79795,0.23248,0.13103,0,0.64445,0.74834,1,0.17948,0.04634,0.50052,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,minus_counterfactual_boundary,0,0.48488,0.79795,0.00000,0.00000,0,0.45870,0.46537,1,0.24751,0.04848,0.35249,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,minus_intent_preservation,1,0.80638,0.79795,0.98827,0.01057,0,0.35613,0.02518,1,0.55749,0.06482,0.08251,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,minus_human_effort_cost,0,0.89819,0.79795,0.00000,0.12561,0,0.37230,0.08303,1,0.57875,0.06217,0.08125,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,all_corrections_imitation,1,0.86845,0.79795,0.25066,0.08834,1,0.63885,0.73719,1,0.18147,0.05069,0.47853,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,3,preference_only_objective,0,0.62237,0.79795,0.00000,0.00000,1,0.36183,0.24745,1,0.37323,0.05429,0.18677,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,full_minimum_intervention_learner,1,0.75605,0.68610,1.18851,0.10195,0,0.50725,0.11251,1,0.61887,0.04055,0.14113,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,minus_minimum_norm_objective,1,1.08537,0.68610,0.94834,0.58194,0,0.52108,0.58770,1,0.58563,0.11214,0.09437,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,minus_counterfactual_boundary,0,0.51071,0.68610,0.00000,0.00000,0,0.44013,0.26308,1,0.40650,0.04959,0.19350,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,minus_intent_preservation,1,0.66189,0.68610,1.15817,0.00000,0,0.48449,0.02495,1,0.57552,0.05538,0.06448,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,minus_human_effort_cost,0,0.76148,0.68610,0.00000,0.10987,0,0.51294,0.11941,1,0.59439,0.05232,0.06561,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,all_corrections_imitation,0,1.05355,0.68610,0.00000,0.53557,0,0.52061,0.54147,1,0.58672,0.12393,0.07328,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,4,preference_only_objective,1,0.50944,0.68610,1.08805,0.00000,0,0.50189,0.24986,0,0.42199,0.04589,0.13801,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,full_minimum_intervention_learner,1,0.29287,0.38370,1.46893,0.00000,0,0.35137,0.30539,1,0.47208,0.04284,0.28792,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,minus_minimum_norm_objective,1,0.45347,0.38370,1.45426,0.18183,0,0.40403,0.07878,1,0.54821,0.06578,0.13179,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,minus_counterfactual_boundary,1,0.29710,0.38370,1.25098,0.00000,0,0.45361,0.40316,1,0.41736,0.04878,0.18264,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,minus_intent_preservation,1,0.32193,0.38370,1.52517,0.00000,0,0.29943,0.23447,1,0.47184,0.06848,0.16816,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,minus_human_effort_cost,1,0.33124,0.38370,1.53346,0.00000,0,0.35674,0.21603,1,0.48609,0.05460,0.17391,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,all_corrections_imitation,0,0.44020,0.38370,0.00000,0.14725,0,0.40214,0.10110,1,0.53901,0.07365,0.12099,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,5,preference_only_objective,0,0.23451,0.38370,0.00000,0.00000,0,0.33575,0.44127,1,0.38899,0.05586,0.17101,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,full_minimum_intervention_learner,1,0.61739,0.63153,1.23392,0.00000,0,0.56011,0.01609,1,0.61568,0.03307,0.14432,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,minus_minimum_norm_objective,1,0.63502,0.63153,1.06730,0.00553,0,0.39724,0.13013,1,0.49979,0.05229,0.18021,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,minus_counterfactual_boundary,0,0.48748,0.63153,0.00000,0.00000,0,0.45504,0.27381,1,0.41494,0.04870,0.18506,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,minus_intent_preservation,0,0.64118,0.63153,0.00000,0.01529,0,0.51921,0.02278,1,0.59613,0.05350,0.04387,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,minus_human_effort_cost,1,0.74443,0.63153,1.28300,0.17878,0,0.56218,0.18604,1,0.59873,0.05597,0.06127,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,all_corrections_imitation,0,0.62023,0.63153,0.00000,0.00000,0,0.39966,0.14447,1,0.49080,0.06138,0.16920,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,6,preference_only_objective,0,0.49916,0.63153,0.00000,0.00000,1,0.55166,0.20376,1,0.46933,0.04290,0.09067,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,full_minimum_intervention_learner,0,0.51342,0.55137,0.00000,0.00000,0,0.62262,0.05783,1,0.60109,0.03014,0.15891,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,minus_minimum_norm_objective,1,0.74113,0.55137,1.24984,0.34417,0,0.41267,0.15126,1,0.57922,0.08441,0.10078,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,minus_counterfactual_boundary,1,0.33235,0.55137,1.02789,0.00000,0,0.79453,0.47336,1,0.37471,0.02833,0.22529,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,minus_intent_preservation,1,0.53054,0.55137,1.37604,0.00000,0,0.54549,0.02227,1,0.58708,0.05106,0.05292,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,minus_human_effort_cost,0,0.62373,0.55137,0.00000,0.13125,0,0.62636,0.14367,1,0.60651,0.04745,0.05349,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,all_corrections_imitation,0,0.71949,0.55137,0.00000,0.30492,0,0.41470,0.12391,1,0.58025,0.09356,0.07975,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,7,preference_only_objective,1,0.41373,0.55137,1.28432,0.00000,0,0.59384,0.23746,1,0.47288,0.04037,0.08712,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,full_minimum_intervention_learner,1,0.41349,0.48621,1.51456,0.00000,0,0.71079,0.10113,1,0.59549,0.02601,0.16451,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,minus_minimum_norm_objective,1,0.88903,0.48621,1.12252,0.82847,0,0.57406,0.87086,1,0.58484,0.15015,0.09516,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,minus_counterfactual_boundary,1,0.36295,0.48621,1.29082,0.00000,0,0.67767,0.29915,1,0.47372,0.03534,0.12628,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,minus_intent_preservation,1,0.31377,0.48621,1.38404,0.00000,0,0.64415,0.31661,1,0.46200,0.04407,0.17800,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,minus_human_effort_cost,1,0.38288,0.48621,1.47148,0.00000,0,0.72673,0.17173,1,0.53893,0.03240,0.12107,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,all_corrections_imitation,1,0.85767,0.48621,1.15644,0.76398,1,0.57480,0.80593,1,0.58673,0.16384,0.07327,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,8,preference_only_objective,0,0.24551,0.48621,0.00000,0.00000,0,0.69965,0.46499,1,0.40264,0.03402,0.15736,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,full_minimum_intervention_learner,1,0.90889,0.82078,1.01588,0.10735,0,0.54790,0.10618,1,0.62325,0.03901,0.13675,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,minus_minimum_norm_objective,0,1.67894,0.82078,0.00000,1.04554,0,0.52631,1.01598,1,0.57320,0.19310,0.10680,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,minus_counterfactual_boundary,0,0.42133,0.82078,0.00000,0.00000,0,0.48978,0.51470,1,0.23079,0.04661,0.36921,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,minus_intent_preservation,0,0.72805,0.82078,0.00000,0.00000,0,0.54225,0.11345,1,0.50374,0.05129,0.13626,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,minus_human_effort_cost,0,0.84943,0.82078,0.00000,0.03491,0,0.55178,0.03259,1,0.59954,0.04440,0.06046,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,all_corrections_imitation,1,1.62355,0.82078,0.66535,0.97805,1,0.52642,0.95004,1,0.57526,0.21273,0.08474,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,9,preference_only_objective,0,0.57048,0.82078,0.00000,0.00000,0,0.54490,0.30523,0,0.35246,0.04331,0.20754,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,full_minimum_intervention_learner,1,0.59604,0.61106,1.19069,0.00000,0,0.34025,0.07598,1,0.55227,0.04336,0.20773,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,minus_minimum_norm_objective,0,0.78779,0.61106,0.00000,0.28921,0,0.28941,0.20472,1,0.56683,0.08486,0.11317,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,minus_counterfactual_boundary,0,0.50072,0.61106,0.00000,0.00000,0,0.36383,0.24924,1,0.41607,0.05417,0.18393,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,minus_intent_preservation,1,0.65809,0.61106,1.22073,0.07697,0,0.31922,0.02309,1,0.57359,0.07226,0.06641,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,minus_human_effort_cost,0,0.71654,0.61106,0.00000,0.17261,0,0.34185,0.11014,1,0.57468,0.06856,0.08532,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,all_corrections_imitation,0,0.76866,0.61106,0.00000,0.25791,1,0.28992,0.17624,1,0.56748,0.09567,0.09252,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,10,preference_only_objective,0,0.50136,0.61106,0.00000,0.00000,0,0.32840,0.22032,1,0.43073,0.05630,0.12927,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,full_minimum_intervention_learner,1,0.82121,0.80754,1.04228,0.01694,0,0.60352,0.04355,1,0.63036,0.03148,0.12964,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,minus_minimum_norm_objective,0,0.81411,0.80754,0.00000,0.00814,0,0.68244,0.30772,1,0.37495,0.03527,0.30505,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,minus_counterfactual_boundary,0,0.73342,0.80754,0.00000,0.00000,0,0.65602,0.09552,1,0.53486,0.03664,0.06514,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,minus_intent_preservation,1,0.72546,0.80754,1.01943,0.00000,0,0.58682,0.07695,1,0.54233,0.04813,0.09767,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,minus_human_effort_cost,0,0.85645,0.80754,0.00000,0.06058,0,0.60755,0.08737,1,0.60538,0.04273,0.05462,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,all_corrections_imitation,0,0.79020,0.80754,0.00000,0.00000,0,0.68093,0.31690,1,0.36863,0.04147,0.29137,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,11,preference_only_objective,0,0.56591,0.80754,0.00000,0.00000,1,0.59674,0.28012,1,0.38476,0.04020,0.17524,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,full_minimum_intervention_learner,0,0.63616,0.53912,0.00000,0.18000,0,0.26370,0.09335,1,0.59099,0.05772,0.16901,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,minus_minimum_norm_objective,1,0.75478,0.53912,1.22565,0.40003,0,0.26101,0.14572,1,0.56141,0.10098,0.11859,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,minus_counterfactual_boundary,0,0.40145,0.53912,0.00000,0.00000,0,0.31440,0.32497,1,0.38291,0.05714,0.21709,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,minus_intent_preservation,0,0.59860,0.53912,0.00000,0.11033,0,0.23019,0.02958,1,0.56339,0.08181,0.07661,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,minus_human_effort_cost,0,0.63208,0.53912,0.00000,0.17244,0,0.27026,0.08501,1,0.56684,0.07283,0.09316,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,all_corrections_imitation,0,0.73436,0.53912,0.00000,0.36215,0,0.25994,0.11975,1,0.56211,0.11321,0.09789,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,12,preference_only_objective,0,0.44842,0.53912,0.00000,0.00000,0,0.25314,0.22831,0,0.43155,0.06081,0.12845,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,full_minimum_intervention_learner,0,0.75828,0.64261,0.00000,0.18000,0,0.23197,0.11796,1,0.58752,0.05921,0.17248,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,minus_minimum_norm_objective,0,0.79923,0.64261,0.00000,0.24372,0,0.21814,0.09243,1,0.55988,0.08373,0.12012,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,minus_counterfactual_boundary,0,0.47469,0.64261,0.00000,0.00000,0,0.34862,0.36633,1,0.33294,0.05508,0.26706,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,minus_intent_preservation,1,0.77875,0.64261,1.19891,0.21185,0,0.22039,0.14945,1,0.56070,0.09441,0.07930,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,minus_human_effort_cost,1,0.84764,0.64261,1.16772,0.31906,0,0.23451,0.24895,1,0.56021,0.09188,0.09979,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,all_corrections_imitation,1,0.78109,0.64261,1.11458,0.21550,0,0.21754,0.07121,1,0.56032,0.09508,0.09968,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,13,preference_only_objective,0,0.58674,0.64261,0.00000,0.00000,0,0.22584,0.13405,1,0.47143,0.06245,0.08857,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,full_minimum_intervention_learner,1,0.74847,0.65808,1.24357,0.13736,0,0.59795,0.15463,1,0.62830,0.03878,0.13170,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,minus_minimum_norm_objective,0,0.78196,0.65808,0.00000,0.18825,0,0.64004,0.18130,1,0.60710,0.05229,0.07290,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,minus_counterfactual_boundary,1,0.61638,0.65808,1.17814,0.00000,0,0.64728,0.06176,1,0.56999,0.03716,0.03001,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,minus_intent_preservation,1,0.75383,0.65808,1.24631,0.14550,0,0.57173,0.16384,1,0.60030,0.06144,0.03970,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,minus_human_effort_cost,0,0.88521,0.65808,0.00000,0.34515,0,0.59986,0.36515,1,0.59972,0.07331,0.06028,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,all_corrections_imitation,0,0.76512,0.65808,0.00000,0.16266,0,0.63871,0.15698,1,0.60738,0.05869,0.05262,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,14,preference_only_objective,1,0.59188,0.65808,1.18394,0.00000,0,0.59070,0.08613,1,0.54760,0.04056,0.01240,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,full_minimum_intervention_learner,1,0.74513,0.63147,1.29711,0.18000,0,0.84074,0.26161,1,0.65424,0.03072,0.10576,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,minus_minimum_norm_objective,0,0.78128,0.63147,0.00000,0.23724,0,0.72055,0.40732,1,0.37717,0.05284,0.30283,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,minus_counterfactual_boundary,0,0.64814,0.63147,0.00000,0.02640,0,0.82620,0.08043,1,0.62969,0.02746,0.02969,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,minus_intent_preservation,1,0.81538,0.63147,1.20557,0.29124,0,0.83873,0.38085,1,0.62699,0.06154,0.01301,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,minus_human_effort_cost,1,1.00355,0.63147,1.01390,0.58924,0,0.84070,0.69920,1,0.62048,0.09411,0.03952,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,all_corrections_imitation,0,0.75644,0.63147,0.00000,0.19791,0,0.72474,0.40138,1,0.38138,0.05691,0.27862,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,15,preference_only_objective,1,0.65901,0.63147,1.33077,0.04362,0,0.83957,0.11653,1,0.63099,0.02767,0.07099,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,full_minimum_intervention_learner,0,0.44342,0.49160,0.00000,0.00000,0,0.42878,0.12091,1,0.54981,0.03921,0.21019,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,minus_minimum_norm_objective,0,0.55047,0.49160,0.00000,0.11976,0,0.52152,0.08490,1,0.55226,0.05269,0.12774,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,minus_counterfactual_boundary,0,0.26952,0.49160,0.00000,0.00000,0,0.29660,0.48885,1,0.32970,0.05820,0.27030,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,minus_intent_preservation,1,0.46151,0.49160,1.43271,0.00000,0,0.36969,0.08090,1,0.53895,0.06351,0.10105,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,minus_human_effort_cost,1,0.50811,0.49160,1.46165,0.03360,0,0.43502,0.00578,1,0.58675,0.05133,0.07325,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,all_corrections_imitation,1,0.53538,0.49160,1.25250,0.08906,0,0.51866,0.10399,1,0.54254,0.05927,0.11746,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,16,preference_only_objective,0,0.34474,0.49160,0.00000,0.00000,0,0.40798,0.31393,0,0.42357,0.05152,0.13643,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,5,17,full_minimum_intervention_learner,1,0.66772,0.60782,1.29569,0.09855,0,0.45811,0.09839,1,0.61353,0.04262,0.14647,0.18000,0.45000,0.34000,0.48000
