stress_axis,stress_level,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
combined,0.4,full_demo_imitation,9,120,0.37500,0.42976,0.05000,0.47810,0.54815,0.61679,1.00000,0.73599,0.10833,0.18310,0.26099,0.35748,0.47815
combined,0.4,minimum_intervention_boundary_learner_v5,0,120,0.56667,0.88765,0.04167,0.40414,0.19387,0.59394,1.00000,0.33865,0.00000,0.10467,0.09849,0.47987,0.82625
combined,0.4,minimum_intervention_boundary_learner_v5,1,120,0.45833,0.73733,0.02500,0.39084,0.20924,0.58406,1.00000,0.33014,0.00000,0.10983,0.10201,0.48184,0.69271
combined,0.4,minimum_intervention_boundary_learner_v5,2,120,0.57500,0.95327,0.04167,0.39716,0.19023,0.59564,1.00000,0.33418,0.00000,0.11013,0.09709,0.47622,0.84926
combined,0.4,minimum_intervention_boundary_learner_v5,3,120,0.55833,0.90558,0.05000,0.40795,0.18689,0.59138,1.00000,0.34109,0.00000,0.10566,0.09615,0.47714,0.81695
combined,0.4,minimum_intervention_boundary_learner_v5,4,120,0.49167,0.80721,0.05833,0.39767,0.19205,0.57865,1.00000,0.33451,0.00000,0.10791,0.08834,0.47809,0.72300
combined,0.4,minimum_intervention_boundary_learner_v5,5,120,0.51667,0.79797,0.04167,0.41742,0.18925,0.57699,1.00000,0.34715,0.00000,0.10908,0.10105,0.47621,0.75375
combined,0.4,minimum_intervention_boundary_learner_v5,6,120,0.51667,0.86931,0.02500,0.38067,0.20961,0.59771,1.00000,0.32363,0.00000,0.10897,0.10263,0.48721,0.78241
combined,0.4,minimum_intervention_boundary_learner_v5,7,120,0.53333,0.84527,0.03333,0.41562,0.18915,0.58094,1.00000,0.34600,0.00000,0.10511,0.08432,0.46980,0.78540
combined,0.4,minimum_intervention_boundary_learner_v5,8,120,0.52500,0.82567,0.07500,0.40138,0.19898,0.58665,1.00000,0.33688,0.00000,0.12237,0.09603,0.48137,0.75282
combined,0.4,minimum_intervention_boundary_learner_v5,9,120,0.48333,0.82101,0.05833,0.38015,0.20428,0.59306,1.00000,0.32330,0.00000,0.12658,0.11126,0.49548,0.72095
combined,0.4,oracle_minimal_correction,0,120,0.64167,1.00963,0.02500,0.41109,0.13306,0.59180,1.00000,0.34310,0.00000,0.34742,0.03164,0.47336,0.93595
combined,0.4,oracle_minimal_correction,1,120,0.60833,1.01930,0.06667,0.39920,0.14319,0.58057,1.00000,0.33549,0.00000,0.35064,0.03236,0.47251,0.88192
combined,0.4,oracle_minimal_correction,2,120,0.62500,1.01435,0.02500,0.40618,0.13151,0.59281,1.00000,0.33996,0.00000,0.34759,0.03055,0.47057,0.92045
combined,0.4,oracle_minimal_correction,3,120,0.63333,1.00844,0.05000,0.41585,0.14217,0.58973,1.00000,0.34614,0.00000,0.34838,0.03128,0.46918,0.91374
combined,0.4,oracle_minimal_correction,4,120,0.62500,1.02043,0.05000,0.39901,0.16001,0.57668,1.00000,0.33537,0.00000,0.36278,0.03174,0.47715,0.90723
combined,0.4,oracle_minimal_correction,5,120,0.64167,0.99586,0.03333,0.42538,0.12596,0.57510,1.00000,0.35224,0.00000,0.34915,0.03180,0.46805,0.92574
combined,0.4,oracle_minimal_correction,6,120,0.59167,0.99731,0.02500,0.39354,0.13450,0.59427,1.00000,0.33187,0.00000,0.34390,0.03227,0.47309,0.88405
combined,0.4,oracle_minimal_correction,7,120,0.56667,0.89974,0.03333,0.41192,0.15362,0.58016,1.00000,0.34363,0.00000,0.36311,0.03126,0.47727,0.83110
combined,0.4,oracle_minimal_correction,8,120,0.60833,0.94196,0.04167,0.40811,0.15671,0.58478,1.00000,0.34119,0.00000,0.36391,0.03103,0.48006,0.87857
combined,0.4,oracle_minimal_correction,9,120,0.60833,0.98232,0.06667,0.40316,0.13898,0.59036,1.00000,0.33802,0.00833,0.35289,0.03152,0.47458,0.87271
combined,0.4,residual_correction_learner,0,120,0.45833,0.63210,0.04167,0.34298,0.49813,0.56528,1.00000,0.29951,0.09167,0.18808,0.25226,0.54447,0.63729
combined,0.4,residual_correction_learner,1,120,0.33333,0.46010,0.05833,0.31638,0.49260,0.56443,1.00000,0.28248,0.10833,0.19748,0.26167,0.56440,0.46277
combined,0.4,residual_correction_learner,2,120,0.43333,0.54180,0.05000,0.35565,0.47907,0.58949,1.00000,0.30762,0.09167,0.17471,0.22556,0.51972,0.58964
combined,0.4,residual_correction_learner,3,120,0.34167,0.37112,0.04167,0.33136,0.54953,0.56980,1.00000,0.29207,0.08333,0.20229,0.26953,0.55991,0.46724
combined,0.4,residual_correction_learner,4,120,0.45833,0.60194,0.09167,0.33353,0.54352,0.56793,1.00000,0.29346,0.09167,0.20072,0.25267,0.54762,0.60543
combined,0.4,residual_correction_learner,5,120,0.34167,0.46000,0.05000,0.35673,0.49931,0.57077,1.00000,0.30830,0.13333,0.19176,0.25433,0.55083,0.46740
combined,0.4,residual_correction_learner,6,120,0.34167,0.41650,0.05833,0.30955,0.52244,0.58623,1.00000,0.27811,0.12500,0.19926,0.26495,0.57446,0.46038
combined,0.4,residual_correction_learner,7,120,0.41667,0.57082,0.04167,0.36841,0.47250,0.56926,1.00000,0.31579,0.10833,0.18085,0.23150,0.51545,0.57581
combined,0.4,residual_correction_learner,8,120,0.40833,0.55897,0.05000,0.35213,0.49066,0.56290,1.00000,0.30537,0.11667,0.18928,0.24078,0.52978,0.55856
combined,0.4,residual_correction_learner,9,120,0.33333,0.45946,0.06667,0.30257,0.54973,0.57182,1.00000,0.27365,0.14167,0.22501,0.28244,0.57642,0.45092
combined,0.4,robust_mpc_correction,0,120,0.61667,1.03581,0.04167,0.44642,0.11978,0.56731,1.00000,0.36571,0.01667,0.03863,0.05815,0.42534,0.89677
combined,0.4,robust_mpc_correction,1,120,0.47500,0.80411,0.03333,0.43247,0.13050,0.55633,1.00000,0.35678,0.00000,0.04101,0.05907,0.42755,0.71221
combined,0.4,robust_mpc_correction,2,120,0.55833,0.93330,0.05833,0.43924,0.12105,0.56980,1.00000,0.36112,0.01667,0.04019,0.05678,0.42542,0.80775
combined,0.4,robust_mpc_correction,3,120,0.62500,1.06166,0.03333,0.45445,0.13722,0.56495,1.00000,0.37085,0.00000,0.03953,0.05664,0.42049,0.91901
combined,0.4,robust_mpc_correction,4,120,0.60833,1.03886,0.02500,0.44395,0.12357,0.55228,1.00000,0.36413,0.02500,0.03780,0.04934,0.41572,0.89308
combined,0.4,robust_mpc_correction,5,120,0.63333,1.00163,0.04167,0.45797,0.12610,0.55126,1.00000,0.37310,0.01667,0.04522,0.06184,0.42794,0.90363
combined,0.4,robust_mpc_correction,6,120,0.60000,1.03054,0.02500,0.42442,0.14300,0.56590,1.00000,0.35163,0.00833,0.04187,0.06324,0.42631,0.89044
combined,0.4,robust_mpc_correction,7,120,0.55833,0.91420,0.03333,0.44904,0.12133,0.55467,1.00000,0.36739,0.00833,0.04709,0.05289,0.42685,0.81671
combined,0.4,robust_mpc_correction,8,120,0.60000,1.04119,0.02500,0.44758,0.12878,0.55997,1.00000,0.36645,0.00000,0.04779,0.05266,0.42758,0.89375
combined,0.4,robust_mpc_correction,9,120,0.57500,0.96483,0.04167,0.43386,0.11788,0.56561,1.00000,0.35767,0.00000,0.04567,0.05584,0.43159,0.84461
combined,0.4,uncertainty_query_policy,0,120,0.47500,0.64054,0.05833,0.43341,0.37981,0.58385,1.00000,0.35738,0.18333,0.16408,0.19424,0.42030,0.61509
combined,0.4,uncertainty_query_policy,1,120,0.48333,0.65090,0.05833,0.40435,0.34896,0.56220,1.00000,0.33878,0.09167,0.16554,0.19399,0.44325,0.65053
combined,0.4,uncertainty_query_policy,2,120,0.45833,0.59456,0.04167,0.44493,0.36364,0.60036,1.00000,0.36475,0.10833,0.15630,0.18073,0.39773,0.61865
combined,0.4,uncertainty_query_policy,3,120,0.43333,0.57544,0.09167,0.42946,0.43826,0.58962,1.00000,0.35485,0.11667,0.18337,0.21371,0.42951,0.56175
combined,0.4,uncertainty_query_policy,4,120,0.41667,0.59268,0.08333,0.40578,0.38522,0.57366,1.00000,0.33970,0.10000,0.17486,0.19805,0.45039,0.55753
combined,0.4,uncertainty_query_policy,5,120,0.46667,0.64339,0.02500,0.44237,0.35251,0.57500,1.00000,0.36311,0.09167,0.16204,0.19136,0.43930,0.64992
combined,0.4,uncertainty_query_policy,6,120,0.50833,0.67357,0.06667,0.40800,0.36344,0.58256,1.00000,0.34112,0.10833,0.16540,0.19767,0.43521,0.67366
combined,0.4,uncertainty_query_policy,7,120,0.48333,0.61962,0.07500,0.45423,0.36098,0.58460,1.00000,0.37071,0.15000,0.15698,0.18062,0.40675,0.61830
combined,0.4,uncertainty_query_policy,8,120,0.42500,0.59778,0.08333,0.44517,0.39240,0.56991,1.00000,0.36491,0.09167,0.17201,0.19707,0.40638,0.56550
combined,0.4,uncertainty_query_policy,9,120,0.44167,0.58417,0.03333,0.40615,0.38421,0.60183,1.00000,0.33994,0.07500,0.18885,0.21493,0.45041,0.61731
combined,0.6,active_entropy_query_policy,0,120,0.41667,0.59595,0.02500,0.37069,0.30092,0.50687,1.00000,0.31724,0.07500,0.20484,0.18005,0.54998,0.59289
combined,0.6,active_entropy_query_policy,1,120,0.33333,0.45790,0.05000,0.39648,0.32643,0.53760,1.00000,0.33375,0.07500,0.22791,0.21281,0.57699,0.47079
combined,0.6,active_entropy_query_policy,2,120,0.40833,0.57946,0.09167,0.42121,0.28227,0.52908,1.00000,0.34957,0.12500,0.19009,0.18348,0.53544,0.53297
combined,0.6,active_entropy_query_policy,3,120,0.45833,0.61214,0.00833,0.36961,0.32796,0.51778,1.00000,0.31655,0.07500,0.22861,0.20637,0.58040,0.64976
combined,0.6,active_entropy_query_policy,4,120,0.47500,0.65265,0.05000,0.41625,0.29666,0.52158,1.00000,0.34640,0.09167,0.20632,0.18518,0.54483,0.64638
combined,0.6,active_entropy_query_policy,5,120,0.41667,0.60557,0.05833,0.37029,0.33745,0.52856,1.00000,0.31699,0.10833,0.23348,0.21200,0.57987,0.57267
combined,0.6,active_entropy_query_policy,6,120,0.39167,0.55554,0.08333,0.37830,0.32666,0.53052,1.00000,0.32211,0.12500,0.22159,0.19289,0.57691,0.51887
combined,0.6,active_entropy_query_policy,7,120,0.40000,0.57010,0.07500,0.39854,0.31120,0.51860,1.00000,0.33506,0.10000,0.21487,0.20596,0.55918,0.53872
combined,0.6,active_entropy_query_policy,8,120,0.48333,0.70692,0.05833,0.38983,0.30449,0.53476,1.00000,0.32949,0.10000,0.21452,0.19731,0.56240,0.66333
combined,0.6,active_entropy_query_policy,9,120,0.44167,0.60468,0.04167,0.40614,0.30357,0.50793,1.00000,0.33993,0.09167,0.20900,0.19062,0.54479,0.60534
combined,0.6,full_demo_imitation,0,120,0.31667,0.31922,0.07500,0.57005,0.73955,0.56940,1.00000,0.79483,0.13333,0.20831,0.29499,0.33460,0.36555
combined,0.6,full_demo_imitation,1,120,0.31667,0.29915,0.10833,0.56816,0.58874,0.53640,1.00000,0.79362,0.18333,0.21093,0.30876,0.39248,0.32846
combined,0.6,full_demo_imitation,2,120,0.32500,0.33525,0.08333,0.62098,0.62151,0.58263,1.00000,0.82743,0.14167,0.19224,0.29128,0.31699,0.37011
combined,0.6,full_demo_imitation,3,120,0.29167,0.26023,0.08333,0.57236,0.63860,0.54051,1.00000,0.79631,0.20000,0.21453,0.31103,0.33875,0.30095
combined,0.6,full_demo_imitation,4,120,0.36667,0.34250,0.08333,0.62614,0.60399,0.56213,1.00000,0.83073,0.09167,0.19008,0.27672,0.32426,0.42492
combined,0.6,full_demo_imitation,5,120,0.29167,0.29614,0.09167,0.56218,0.66689,0.54848,1.00000,0.78980,0.10000,0.21847,0.31294,0.36508,0.33517
combined,0.6,full_demo_imitation,6,120,0.30833,0.31589,0.13333,0.56816,0.61375,0.56360,1.00000,0.79362,0.14167,0.20948,0.29068,0.35210,0.32399
combined,0.6,full_demo_imitation,7,120,0.30000,0.29851,0.10833,0.57883,0.66056,0.55641,1.00000,0.80045,0.18333,0.21802,0.32189,0.36312,0.31248
combined,0.6,full_demo_imitation,8,120,0.35000,0.33266,0.07500,0.60259,0.59399,0.57529,1.00000,0.81565,0.19167,0.19536,0.28503,0.32911,0.38506
combined,0.6,full_demo_imitation,9,120,0.35000,0.35600,0.08333,0.60575,0.60595,0.54227,1.00000,0.81768,0.16667,0.19677,0.28092,0.34533,0.38929
combined,0.6,minimum_intervention_boundary_learner_v5,0,120,0.54167,0.81377,0.03333,0.42174,0.19840,0.50867,1.00000,0.34991,0.00000,0.09599,0.11015,0.48698,0.77809
combined,0.6,minimum_intervention_boundary_learner_v5,1,120,0.40000,0.55525,0.03333,0.44974,0.22857,0.54047,1.00000,0.36783,0.00833,0.12569,0.13942,0.51953,0.58217
combined,0.6,minimum_intervention_boundary_learner_v5,2,120,0.57500,0.87261,0.05000,0.46156,0.18384,0.53421,1.00000,0.37540,0.00000,0.09887,0.12002,0.48623,0.81784
combined,0.6,minimum_intervention_boundary_learner_v5,3,120,0.48333,0.71590,0.06667,0.41714,0.23665,0.51575,1.00000,0.34697,0.00833,0.12772,0.14155,0.52096,0.68131
combined,0.6,minimum_intervention_boundary_learner_v5,4,120,0.46667,0.68119,0.05833,0.44957,0.22561,0.52653,1.00000,0.36772,0.00833,0.12632,0.13168,0.50722,0.66112
combined,0.6,minimum_intervention_boundary_learner_v5,5,120,0.43333,0.60580,0.05000,0.42790,0.22488,0.53242,1.00000,0.35386,0.00000,0.12073,0.13612,0.51418,0.61961
combined,0.6,minimum_intervention_boundary_learner_v5,6,120,0.44167,0.64658,0.04167,0.43083,0.22688,0.52810,1.00000,0.35573,0.00833,0.11410,0.12016,0.51314,0.63822
combined,0.6,minimum_intervention_boundary_learner_v5,7,120,0.49167,0.72657,0.03333,0.46038,0.19591,0.51454,1.00000,0.37464,0.00000,0.10820,0.12312,0.48967,0.70869
combined,0.6,minimum_intervention_boundary_learner_v5,8,120,0.46667,0.67459,0.05833,0.43343,0.22598,0.53389,1.00000,0.35739,0.00000,0.12432,0.13567,0.51361,0.66375
combined,0.6,minimum_intervention_boundary_learner_v5,9,120,0.45833,0.66986,0.05000,0.44309,0.21809,0.51076,1.00000,0.36358,0.02500,0.11989,0.13011,0.50254,0.64787
combined,0.6,oracle_minimal_correction,0,120,0.60000,0.91910,0.02500,0.43898,0.13520,0.51373,1.00000,0.36095,0.00000,0.36977,0.03398,0.47075,0.86328
combined,0.6,oracle_minimal_correction,1,120,0.62500,0.89977,0.06667,0.49486,0.13332,0.54473,1.00000,0.39671,0.00000,0.36246,0.03474,0.47425,0.86496
combined,0.6,oracle_minimal_correction,2,120,0.64167,0.92806,0.04167,0.48403,0.10881,0.54061,1.00000,0.38978,0.00000,0.35190,0.03339,0.46653,0.90024
combined,0.6,oracle_minimal_correction,3,120,0.62500,0.92141,0.05833,0.46387,0.13009,0.51893,1.00000,0.37688,0.00000,0.36819,0.03483,0.47411,0.87158
combined,0.6,oracle_minimal_correction,4,120,0.60833,0.89260,0.06667,0.48228,0.14013,0.53047,1.00000,0.38866,0.00000,0.37284,0.03364,0.47610,0.84531
combined,0.6,oracle_minimal_correction,5,120,0.63333,0.92378,0.03333,0.46874,0.12912,0.53698,1.00000,0.37999,0.00000,0.36644,0.03344,0.47190,0.89553
combined,0.6,oracle_minimal_correction,6,120,0.57500,0.81531,0.02500,0.45848,0.14696,0.53038,1.00000,0.37343,0.00833,0.37704,0.03434,0.47941,0.81515
combined,0.6,oracle_minimal_correction,7,120,0.60000,0.87518,0.02500,0.48481,0.11013,0.51691,1.00000,0.39028,0.00000,0.35633,0.03484,0.46707,0.85253
combined,0.6,oracle_minimal_correction,8,120,0.59167,0.88459,0.04167,0.47066,0.12281,0.53720,1.00000,0.38122,0.00000,0.36513,0.03364,0.47397,0.84099
combined,0.6,oracle_minimal_correction,9,120,0.59167,0.84512,0.07500,0.47495,0.12745,0.51427,1.00000,0.38397,0.00000,0.37187,0.03383,0.46968,0.81165
combined,0.6,residual_correction_learner,0,120,0.40000,0.48021,0.07500,0.36005,0.60347,0.51907,1.00000,0.31043,0.09167,0.23086,0.28715,0.54767,0.52187
combined,0.6,residual_correction_learner,1,120,0.28333,0.30799,0.03333,0.35313,0.60099,0.52523,1.00000,0.30600,0.10000,0.25921,0.33016,0.61246,0.39089
combined,0.6,residual_correction_learner,2,120,0.38333,0.47023,0.04167,0.39618,0.56306,0.54241,1.00000,0.33355,0.15000,0.22940,0.30328,0.54892,0.50607
combined,0.6,residual_correction_learner,3,120,0.29167,0.34282,0.01667,0.34358,0.56762,0.52355,1.00000,0.29989,0.14167,0.24771,0.31104,0.59800,0.40322
combined,0.6,residual_correction_learner,4,120,0.36667,0.44866,0.08333,0.39985,0.53802,0.52813,1.00000,0.33591,0.09167,0.22101,0.28233,0.55518,0.47767
combined,0.6,residual_correction_learner,5,120,0.19167,0.24371,0.05833,0.33937,0.63237,0.52297,1.00000,0.29720,0.13333,0.26518,0.32167,0.60465,0.26246
combined,0.6,residual_correction_learner,6,120,0.30000,0.35704,0.05000,0.34670,0.56563,0.53315,1.00000,0.30189,0.17500,0.24705,0.29304,0.59822,0.38918
combined,0.6,residual_correction_learner,7,120,0.29167,0.36160,0.05833,0.34801,0.65023,0.54185,1.00000,0.30273,0.15000,0.25900,0.33440,0.59973,0.38569
combined,0.6,residual_correction_learner,8,120,0.37500,0.48389,0.03333,0.38070,0.55424,0.53913,1.00000,0.32365,0.15000,0.22946,0.28994,0.55787,0.50554
combined,0.6,residual_correction_learner,9,120,0.35000,0.40266,0.08333,0.37026,0.56059,0.51698,1.00000,0.31697,0.18333,0.23830,0.29574,0.57642,0.42568
combined,0.6,robust_mpc_correction,0,120,0.60000,0.96372,0.05000,0.47345,0.11455,0.49068,1.00000,0.38301,0.00833,0.04825,0.05710,0.42802,0.85164
combined,0.6,robust_mpc_correction,1,120,0.45833,0.65982,0.02500,0.52361,0.13629,0.52337,1.00000,0.41511,0.01667,0.05775,0.07104,0.44226,0.65730
combined,0.6,robust_mpc_correction,2,120,0.54167,0.78057,0.06667,0.52033,0.10342,0.51669,1.00000,0.41301,0.00000,0.03839,0.06286,0.42392,0.74851
combined,0.6,robust_mpc_correction,3,120,0.52500,0.79717,0.05000,0.48486,0.13832,0.49410,1.00000,0.39031,0.01667,0.06574,0.07714,0.44528,0.73864
combined,0.6,robust_mpc_correction,4,120,0.56667,0.84423,0.03333,0.51345,0.13405,0.50842,1.00000,0.40861,0.00833,0.06077,0.06838,0.44057,0.80247
combined,0.6,robust_mpc_correction,5,120,0.60000,0.89733,0.06667,0.50080,0.11264,0.51369,1.00000,0.40051,0.00833,0.04865,0.06315,0.43549,0.83094
combined,0.6,robust_mpc_correction,6,120,0.60833,0.91417,0.02500,0.50139,0.12785,0.50910,1.00000,0.40089,0.00833,0.05085,0.05947,0.43299,0.86391
combined,0.6,robust_mpc_correction,7,120,0.54167,0.84151,0.03333,0.51834,0.11739,0.49914,1.00000,0.41174,0.04167,0.04535,0.06657,0.42820,0.76557
combined,0.6,robust_mpc_correction,8,120,0.52500,0.80796,0.04167,0.49973,0.13171,0.51636,1.00000,0.39983,0.03333,0.05945,0.07144,0.44279,0.74302
combined,0.6,robust_mpc_correction,9,120,0.51667,0.77499,0.05000,0.50418,0.12383,0.49308,1.00000,0.40267,0.03333,0.05669,0.06768,0.43639,0.71963
combined,0.6,uncertainty_query_policy,0,120,0.35833,0.41110,0.08333,0.48073,0.51675,0.54973,1.00000,0.38766,0.22500,0.21709,0.24139,0.39948,0.41644
combined,0.6,uncertainty_query_policy,1,120,0.41667,0.44384,0.05000,0.48748,0.44080,0.52940,1.00000,0.39199,0.09167,0.23056,0.26231,0.46701,0.53718
combined,0.6,uncertainty_query_policy,2,120,0.40000,0.41291,0.03333,0.52460,0.42792,0.56120,1.00000,0.41574,0.16667,0.19525,0.23225,0.40386,0.50128
combined,0.6,uncertainty_query_policy,3,120,0.39167,0.41351,0.13333,0.46813,0.44722,0.52768,1.00000,0.37960,0.15833,0.23044,0.25547,0.44731,0.44285
combined,0.6,uncertainty_query_policy,4,120,0.32500,0.39525,0.06667,0.52562,0.41550,0.54544,1.00000,0.41640,0.12500,0.19919,0.22956,0.40809,0.41486
combined,0.6,uncertainty_query_policy,5,120,0.44167,0.49359,0.04167,0.46317,0.47572,0.53476,1.00000,0.37643,0.10833,0.24313,0.26618,0.46228,0.57395
combined,0.6,uncertainty_query_policy,6,120,0.40833,0.47027,0.08333,0.47374,0.43070,0.54741,1.00000,0.38320,0.12500,0.21761,0.23643,0.45569,0.51016
combined,0.6,uncertainty_query_policy,7,120,0.36667,0.40993,0.07500,0.49223,0.46982,0.53297,1.00000,0.39503,0.22500,0.23078,0.26824,0.43396,0.42806
combined,0.6,uncertainty_query_policy,8,120,0.34167,0.41621,0.08333,0.50707,0.42359,0.56047,1.00000,0.40452,0.11667,0.20746,0.24156,0.41556,0.43267
combined,0.6,uncertainty_query_policy,9,120,0.39167,0.46439,0.05833,0.51240,0.42332,0.52286,1.00000,0.40793,0.10833,0.20063,0.23123,0.42196,0.50388
combined,0.8,active_entropy_query_policy,0,120,0.35833,0.47640,0.02500,0.40896,0.35213,0.47880,1.00000,0.34174,0.12500,0.25155,0.24299,0.59405,0.49171
combined,0.8,active_entropy_query_policy,1,120,0.30000,0.39631,0.05000,0.39492,0.34520,0.44735,1.00000,0.33275,0.07500,0.25314,0.25317,0.58680,0.41271
combined,0.8,active_entropy_query_policy,2,120,0.37500,0.51004,0.10000,0.41717,0.34113,0.49928,1.00000,0.34699,0.10833,0.23611,0.23458,0.57962,0.48315
combined,0.8,active_entropy_query_policy,3,120,0.40833,0.52478,0.01667,0.42376,0.32610,0.48772,1.00000,0.35121,0.09167,0.23734,0.23953,0.57703,0.56590
combined,0.8,active_entropy_query_policy,4,120,0.39167,0.52120,0.05000,0.39302,0.34988,0.48464,1.00000,0.33153,0.10000,0.25540,0.24074,0.60286,0.53056
combined,0.8,active_entropy_query_policy,5,120,0.40000,0.53680,0.05833,0.37489,0.37672,0.47013,1.00000,0.31993,0.10833,0.26958,0.27389,0.61867,0.53508
combined,0.8,active_entropy_query_policy,6,120,0.38333,0.51074,0.08333,0.40635,0.32711,0.46736,1.00000,0.34006,0.18333,0.24468,0.23970,0.58669,0.47582
combined,0.8,active_entropy_query_policy,7,120,0.30833,0.39710,0.08333,0.42548,0.33904,0.46978,1.00000,0.35231,0.10833,0.24600,0.23555,0.58380,0.39644
combined,0.8,active_entropy_query_policy,8,120,0.41667,0.53927,0.06667,0.41386,0.33691,0.49067,1.00000,0.34487,0.10833,0.24214,0.24764,0.58778,0.54796
combined,0.8,active_entropy_query_policy,9,120,0.32500,0.39804,0.04167,0.40895,0.35314,0.45755,1.00000,0.34173,0.11667,0.27610,0.25470,0.59978,0.43233
combined,0.8,full_demo_imitation,0,120,0.24167,0.21125,0.09167,0.66121,0.68532,0.51972,1.00000,0.85318,0.12500,0.23184,0.35218,0.33867,0.25158
combined,0.8,full_demo_imitation,1,120,0.25000,0.21114,0.12500,0.62341,0.70102,0.50763,1.00000,0.82898,0.22500,0.23276,0.36681,0.36156,0.21522
combined,0.8,full_demo_imitation,2,120,0.21667,0.18322,0.10833,0.69657,0.74023,0.55401,1.00000,0.87581,0.20833,0.24342,0.36403,0.33230,0.19153
combined,0.8,full_demo_imitation,3,120,0.27500,0.20562,0.10000,0.65338,0.70181,0.53316,1.00000,0.84816,0.25000,0.24702,0.38198,0.35524,0.24714
combined,0.8,full_demo_imitation,4,120,0.26667,0.21789,0.12500,0.63120,0.70196,0.53854,1.00000,0.83397,0.12500,0.23368,0.35463,0.38138,0.26615
combined,0.8,full_demo_imitation,5,120,0.20833,0.17714,0.09167,0.58725,0.72238,0.51553,1.00000,0.80584,0.10833,0.25081,0.39975,0.39962,0.22004
combined,0.8,full_demo_imitation,6,120,0.25833,0.22368,0.12500,0.64852,0.73315,0.50818,1.00000,0.84505,0.15000,0.24449,0.35805,0.34651,0.24590
combined,0.8,full_demo_imitation,7,120,0.27500,0.23266,0.07500,0.66192,0.75394,0.53123,1.00000,0.85363,0.19167,0.24569,0.36835,0.34992,0.28166
combined,0.8,full_demo_imitation,8,120,0.32500,0.28817,0.10833,0.68401,0.64982,0.54158,1.00000,0.86777,0.15833,0.22204,0.34305,0.33154,0.33566
